name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date,year,month,region
Colorado,CO,,226.0,190.0,0.0,43665.0,1197.0,895.0,3.0,2020-10-20,2020.0,10.0,West
Colorado,CO,,179.0,153.0,0.0,38886.0,972.0,889.0,3.0,2020-10-13,2020.0,10.0,West
Colorado,CO,,157.0,147.0,0.0,36687.0,893.0,889.0,3.0,2020-10-06,2020.0,10.0,West
Colorado,CO,,153.0,144.0,0.0,34985.0,892.0,886.0,3.0,2020-09-29,2020.0,9.0,West
Colorado,CO,,147.0,138.0,0.0,32853.0,892.0,885.0,3.0,2020-09-22,2020.0,9.0,West
Colorado,CO,,143.0,135.0,0.0,31462.0,888.0,883.0,3.0,2020-09-15,2020.0,9.0,West
Colorado,CO,,136.0,130.0,0.0,30890.0,886.0,883.0,3.0,2020-09-08,2020.0,9.0,West
Colorado,CO,,130.0,126.0,0.0,29557.0,883.0,879.0,3.0,2020-09-01,2020.0,9.0,West
Colorado,CO,,124.0,119.0,0.0,27290.0,883.0,871.0,3.0,2020-08-25,2020.0,8.0,West
Colorado,CO,,121.0,108.0,0.0,24407.0,877.0,855.0,3.0,2020-08-18,2020.0,8.0,West
Colorado,CO,,117.0,100.0,0.0,21883.0,862.0,853.0,3.0,2020-08-11,2020.0,8.0,West
Colorado,CO,,95.0,85.0,0.0,19506.0,860.0,797.0,3.0,2020-08-04,2020.0,8.0,West
Colorado,CO,,91.0,78.0,0.0,16452.0,841.0,691.0,3.0,2020-07-28,2020.0,7.0,West
Colorado,CO,,73.0,63.0,0.0,13723.0,783.0,628.0,3.0,2020-07-21,2020.0,7.0,West
Colorado,CO,,67.0,58.0,0.0,11642.0,668.0,627.0,3.0,2020-07-14,2020.0,7.0,West
Colorado,CO,,54.0,54.0,0.0,4804.0,631.0,626.0,3.0,2020-07-07,2020.0,7.0,West
Colorado,CO,,53.0,51.0,0.0,4395.0,630.0,625.0,3.0,2020-06-30,2020.0,6.0,West
Colorado,CO,,50.0,48.0,0.0,8407.0,629.0,623.0,3.0,2020-06-23,2020.0,6.0,West
Colorado,CO,,50.0,46.0,0.0,7867.0,628.0,617.0,3.0,2020-06-16,2020.0,6.0,West
Colorado,CO,,50.0,40.0,0.0,3902.0,626.0,618.0,3.0,2020-06-12,2020.0,6.0,West
Colorado,CO,,43.0,34.0,0.0,3841.0,621.0,470.0,2.0,2020-06-02,2020.0,6.0,West
Colorado,CO,,35.0,34.0,0.0,3481.0,593.0,464.0,2.0,2020-05-27,2020.0,5.0,West
Colorado,CO,,35.0,34.0,0.0,3214.0,486.0,464.0,2.0,2020-05-20,2020.0,5.0,West
Colorado,CO,,27.0,34.0,0.0,2723.0,479.0,464.0,2.0,2020-05-13,2020.0,5.0,West
Colorado,CO,,25.0,34.0,0.0,1067.0,310.0,464.0,1.0,2020-05-07,2020.0,5.0,West
Colorado,CO,,18.0,34.0,0.0,518.0,256.0,464.0,0.0,2020-04-30,2020.0,4.0,West
Colorado,CO,,9.0,34.0,0.0,36.0,9.0,464.0,0.0,2020-04-21,2020.0,4.0,West
Colorado,CO,,8.0,34.0,0.0,27.0,3.0,464.0,0.0,2020-04-15,2020.0,4.0,West
Colorado,CO,,6.0,34.0,0.0,22.0,1.0,464.0,0.0,2020-04-09,2020.0,4.0,West
Colorado,CO,,3.0,34.0,0.0,17.0,0.0,464.0,0.0,2020-04-02,2020.0,4.0,West
Colorado,CO,,1.0,34.0,0.0,17.0,0.0,464.0,0.0,2020-03-26,2020.0,3.0,West
Connecticut,CT,35339.0,1411.0,1165.0,0.0,48558.0,3723.0,3445.0,19.0,2021-01-26,2021.0,1.0,Northeast
Connecticut,CT,34512.0,1313.0,1026.0,0.0,44161.0,3547.0,3225.0,17.0,2021-01-19,2021.0,1.0,Northeast
Connecticut,CT,32328.0,1234.0,947.0,0.0,44161.0,3508.0,3140.0,16.0,2021-01-14,2021.0,1.0,Northeast
Connecticut,CT,30106.0,1127.0,871.0,0.0,38489.0,3289.0,2756.0,14.0,2021-01-05,2021.0,1.0,Northeast
Connecticut,CT,29271.0,998.0,789.0,0.0,38489.0,2955.0,2406.0,13.0,2020-12-29,2020.0,12.0,Northeast
Connecticut,CT,25690.0,982.0,702.0,0.0,30909.0,2801.0,2258.0,13.0,2020-12-22,2020.0,12.0,Northeast
Connecticut,CT,20827.0,827.0,604.0,0.0,25291.0,2382.0,1942.0,10.0,2020-12-08,2020.0,12.0,Northeast
Connecticut,CT,19677.0,732.0,574.0,0.0,23246.0,1930.0,1785.0,8.0,2020-12-01,2020.0,12.0,Northeast
Connecticut,CT,19613.0,668.0,531.0,0.0,23125.0,1809.0,1692.0,8.0,2020-11-24,2020.0,11.0,Northeast
Connecticut,CT,19212.0,612.0,505.0,0.0,23065.0,1749.0,1692.0,8.0,2020-11-17,2020.0,11.0,Northeast
Connecticut,CT,18550.0,556.0,451.0,0.0,22341.0,1686.0,1673.0,7.0,2020-11-10,2020.0,11.0,Northeast
Connecticut,CT,15308.0,503.0,451.0,0.0,22341.0,1674.0,1659.0,7.0,2020-11-03,2020.0,11.0,Northeast
Connecticut,CT,13554.0,482.0,424.0,0.0,20646.0,1673.0,1621.0,7.0,2020-10-27,2020.0,10.0,Northeast
Connecticut,CT,13159.0,460.0,413.0,0.0,20117.0,1669.0,1547.0,7.0,2020-10-20,2020.0,10.0,Northeast
Connecticut,CT,12448.0,440.0,413.0,0.0,19407.0,1634.0,1547.0,7.0,2020-10-13,2020.0,10.0,Northeast
Connecticut,CT,11403.0,424.0,402.0,0.0,18348.0,1558.0,1547.0,7.0,2020-10-06,2020.0,10.0,Northeast
Connecticut,CT,10083.0,413.0,396.0,0.0,18348.0,1558.0,1547.0,7.0,2020-10-01,2020.0,10.0,Northeast
Connecticut,CT,10083.0,408.0,396.0,0.0,18348.0,1558.0,1547.0,7.0,2020-09-22,2020.0,9.0,Northeast
Connecticut,CT,9870.0,407.0,394.0,0.0,18348.0,1558.0,1544.0,7.0,2020-09-16,2020.0,9.0,Northeast
Connecticut,CT,8429.0,403.0,394.0,0.0,17664.0,1553.0,1538.0,7.0,2020-09-08,2020.0,9.0,Northeast
Connecticut,CT,7654.0,399.0,385.0,0.0,17459.0,1549.0,1519.0,7.0,2020-09-01,2020.0,9.0,Northeast
Connecticut,CT,6462.0,394.0,385.0,0.0,15173.0,1538.0,1449.0,7.0,2020-08-25,2020.0,8.0,Northeast
Connecticut,CT,6135.0,394.0,382.0,0.0,13778.0,1500.0,1388.0,7.0,2020-08-18,2020.0,8.0,Northeast
Connecticut,CT,5941.0,391.0,379.0,0.0,12629.0,1446.0,1388.0,7.0,2020-08-11,2020.0,8.0,Northeast
Connecticut,CT,5361.0,388.0,378.0,0.0,11274.0,1433.0,1388.0,7.0,2020-08-05,2020.0,8.0,Northeast
Connecticut,CT,4900.0,386.0,378.0,0.0,10840.0,1401.0,1330.0,7.0,2020-07-28,2020.0,7.0,Northeast
Connecticut,CT,976.0,383.0,377.0,0.0,10016.0,1344.0,1324.0,7.0,2020-07-21,2020.0,7.0,Northeast
Connecticut,CT,974.0,382.0,377.0,0.0,10014.0,1343.0,1324.0,7.0,2020-07-14,2020.0,7.0,Northeast
Connecticut,CT,974.0,381.0,377.0,0.0,10114.0,1343.0,1333.0,7.0,2020-07-07,2020.0,7.0,Northeast
Connecticut,CT,974.0,380.0,377.0,0.0,9504.0,1342.0,1333.0,7.0,2020-06-30,2020.0,6.0,Northeast
Connecticut,CT,974.0,380.0,377.0,0.0,9504.0,1256.0,1238.0,7.0,2020-06-26,2020.0,6.0,Northeast
Connecticut,CT,571.0,380.0,371.0,0.0,6249.0,1210.0,1076.0,7.0,2020-06-16,2020.0,6.0,Northeast
Connecticut,CT,571.0,380.0,371.0,0.0,6249.0,1210.0,1075.0,7.0,2020-06-12,2020.0,6.0,Northeast
Connecticut,CT,571.0,380.0,359.0,0.0,965.0,870.0,686.0,7.0,2020-06-02,2020.0,6.0,Northeast
Connecticut,CT,571.0,378.0,355.0,0.0,948.0,853.0,522.0,7.0,2020-05-28,2020.0,5.0,Northeast
Connecticut,CT,571.0,373.0,355.0,0.0,948.0,684.0,522.0,6.0,2020-05-20,2020.0,5.0,Northeast
Connecticut,CT,571.0,368.0,355.0,0.0,948.0,526.0,522.0,6.0,2020-05-13,2020.0,5.0,Northeast
Connecticut,CT,571.0,358.0,355.0,0.0,948.0,478.0,522.0,6.0,2020-05-06,2020.0,5.0,Northeast
Connecticut,CT,571.0,326.0,355.0,0.0,948.0,417.0,522.0,3.0,2020-04-29,2020.0,4.0,Northeast
Connecticut,CT,571.0,244.0,355.0,0.0,948.0,321.0,522.0,1.0,2020-04-22,2020.0,4.0,Northeast
Connecticut,CT,571.0,139.0,355.0,0.0,948.0,199.0,522.0,1.0,2020-04-15,2020.0,4.0,Northeast
Connecticut,CT,571.0,52.0,355.0,0.0,124.0,46.0,522.0,0.0,2020-04-07,2020.0,4.0,Northeast
Connecticut,CT,571.0,3.0,355.0,0.0,37.0,2.0,522.0,0.0,2020-04-01,2020.0,4.0,Northeast
Connecticut,CT,571.0,3.0,355.0,0.0,37.0,2.0,522.0,0.0,2020-03-27,2020.0,3.0,Northeast
Delaware,DE,2568.0,573.0,468.0,1.0,10270.0,1899.0,1704.0,12.0,2021-01-11,2021.0,1.0,South
Delaware,DE,2568.0,573.0,468.0,1.0,10270.0,1750.0,1441.0,12.0,2020-12-29,2020.0,12.0,South
Delaware,DE,2568.0,537.0,417.0,1.0,10270.0,1564.0,1302.0,12.0,2020-12-22,2020.0,12.0,South
Delaware,DE,2568.0,339.0,228.0,1.0,7198.0,1093.0,715.0,11.0,2020-12-01,2020.0,12.0,South
Delaware,DE,2271.0,237.0,203.0,1.0,6001.0,618.0,551.0,11.0,2020-11-18,2020.0,11.0,South
Delaware,DE,2253.0,219.0,203.0,1.0,2118.0,579.0,548.0,11.0,2020-11-11,2020.0,11.0,South
Delaware,DE,1587.0,211.0,202.0,1.0,2046.0,579.0,546.0,11.0,2020-11-03,2020.0,11.0,South
Delaware,DE,1584.0,208.0,171.0,1.0,2002.0,575.0,546.0,11.0,2020-10-28,2020.0,10.0,South
Delaware,DE,1514.0,184.0,164.0,1.0,1860.0,571.0,525.0,11.0,2020-10-01,2020.0,10.0,South
Delaware,DE,1514.0,184.0,164.0,1.0,1860.0,571.0,519.0,11.0,2020-09-22,2020.0,9.0,South
Delaware,DE,1461.0,173.0,164.0,1.0,1732.0,546.0,519.0,11.0,2020-09-18,2020.0,9.0,South
Delaware,DE,1461.0,173.0,160.0,1.0,1732.0,546.0,519.0,11.0,2020-09-07,2020.0,9.0,South
Delaware,DE,1336.0,169.0,157.0,1.0,1589.0,541.0,518.0,10.0,2020-08-27,2020.0,8.0,South
Delaware,DE,1329.0,169.0,157.0,1.0,1581.0,541.0,518.0,10.0,2020-08-18,2020.0,8.0,South
Delaware,DE,1329.0,168.0,147.0,1.0,1581.0,529.0,515.0,10.0,2020-08-12,2020.0,8.0,South
Delaware,DE,1329.0,165.0,129.0,1.0,1581.0,529.0,491.0,8.0,2020-08-03,2020.0,8.0,South
Delaware,DE,1329.0,155.0,106.0,1.0,1581.0,528.0,444.0,8.0,2020-07-29,2020.0,7.0,South
Delaware,DE,1329.0,153.0,92.0,1.0,1581.0,508.0,391.0,7.0,2020-07-22,2020.0,7.0,South
Delaware,DE,1329.0,118.0,87.0,1.0,1581.0,295.0,141.0,7.0,2020-07-10,2020.0,7.0,South
Delaware,DE,910.0,114.0,87.0,1.0,747.0,270.0,141.0,7.0,2020-07-08,2020.0,7.0,South
Delaware,DE,805.0,95.0,85.0,1.0,306.0,150.0,140.0,7.0,2020-06-29,2020.0,6.0,South
Delaware,DE,805.0,93.0,80.0,1.0,300.0,148.0,140.0,7.0,2020-06-25,2020.0,6.0,South
Delaware,DE,805.0,92.0,71.0,1.0,299.0,148.0,140.0,7.0,2020-06-12,2020.0,6.0,South
Delaware,DE,805.0,92.0,71.0,1.0,299.0,148.0,140.0,7.0,2020-06-11,2020.0,6.0,South
Delaware,DE,805.0,89.0,60.0,1.0,299.0,148.0,137.0,7.0,2020-06-01,2020.0,6.0,South
Delaware,DE,771.0,88.0,53.0,1.0,282.0,148.0,132.0,7.0,2020-05-29,2020.0,5.0,South
Delaware,DE,656.0,88.0,53.0,0.0,282.0,141.0,132.0,6.0,2020-05-20,2020.0,5.0,South
Delaware,DE,656.0,85.0,53.0,0.0,282.0,139.0,132.0,6.0,2020-05-13,2020.0,5.0,South
Delaware,DE,301.0,64.0,53.0,0.0,267.0,125.0,132.0,3.0,2020-05-07,2020.0,5.0,South
Delaware,DE,301.0,38.0,53.0,0.0,200.0,67.0,132.0,3.0,2020-04-28,2020.0,4.0,South
Delaware,DE,301.0,26.0,53.0,0.0,136.0,41.0,132.0,1.0,2020-04-22,2020.0,4.0,South
Delaware,DE,301.0,18.0,53.0,0.0,136.0,13.0,132.0,0.0,2020-04-15,2020.0,4.0,South
Delaware,DE,301.0,6.0,53.0,0.0,136.0,2.0,132.0,0.0,2020-04-08,2020.0,4.0,South
Delaware,DE,301.0,0.0,53.0,0.0,5.0,0.0,132.0,0.0,2020-04-01,2020.0,4.0,South
Delaware,DE,301.0,0.0,53.0,0.0,4.0,0.0,132.0,0.0,2020-03-24,2020.0,3.0,South
Federal,US,,6022.0,4032.0,3.0,100601.0,47183.0,43624.0,222.0,2021-01-26,2021.0,1.0,Federal
Federal,US,,5772.0,3792.0,3.0,99247.0,45317.0,40895.0,216.0,2021-01-19,2021.0,1.0,Federal
Federal,US,,5605.0,3553.0,3.0,98614.0,44757.0,39695.0,204.0,2021-01-15,2021.0,1.0,Federal
Federal,US,,4835.0,2997.0,3.0,96647.0,42066.0,35596.0,196.0,2021-01-05,2021.0,1.0,Federal
Federal,US,,4489.0,2821.0,2.0,94610.0,39556.0,32199.0,193.0,2020-12-29,2020.0,12.0,Federal
Federal,US,,4340.0,2718.0,2.0,92765.0,36533.0,30296.0,183.0,2020-12-22,2020.0,12.0,Federal
Federal,US,,4159.0,2398.0,2.0,88506.0,33410.0,27075.0,175.0,2020-12-15,2020.0,12.0,Federal
Federal,US,,3791.0,2142.0,2.0,84267.0,30312.0,23577.0,165.0,2020-12-08,2020.0,12.0,Federal
Federal,US,,3408.0,1984.0,2.0,81044.0,26388.0,21492.0,157.0,2020-12-01,2020.0,12.0,Federal
Federal,US,,3122.0,1795.0,2.0,79017.0,24317.0,19926.0,157.0,2020-11-24,2020.0,11.0,Federal
Federal,US,,2792.0,1677.0,2.0,75896.0,22203.0,18956.0,152.0,2020-11-17,2020.0,11.0,Federal
Federal,US,,2526.0,1543.0,2.0,73247.0,20495.0,17842.0,146.0,2020-11-10,2020.0,11.0,Federal
Federal,US,,2327.0,1396.0,2.0,70937.0,19184.0,17041.0,141.0,2020-11-03,2020.0,11.0,Federal
Federal,US,,2198.0,1323.0,2.0,68668.0,18166.0,15968.0,137.0,2020-10-27,2020.0,10.0,Federal
Federal,US,,2066.0,1266.0,2.0,66060.0,17449.0,15573.0,136.0,2020-10-20,2020.0,10.0,Federal
Federal,US,,1954.0,1216.0,2.0,63111.0,16446.0,14566.0,135.0,2020-10-13,2020.0,10.0,Federal
Federal,US,,1914.0,1190.0,2.0,60916.0,16012.0,14249.0,134.0,2020-10-06,2020.0,10.0,Federal
Federal,US,,1850.0,1133.0,2.0,58849.0,15595.0,13602.0,133.0,2020-09-29,2020.0,9.0,Federal
Federal,US,,1773.0,1099.0,2.0,56220.0,15016.0,12875.0,131.0,2020-09-22,2020.0,9.0,Federal
Federal,US,,1695.0,1057.0,2.0,53683.0,14215.0,12167.0,129.0,2020-09-15,2020.0,9.0,Federal
Federal,US,,1631.0,986.0,2.0,51393.0,13539.0,11430.0,126.0,2020-09-08,2020.0,9.0,Federal
Federal,US,,1596.0,929.0,2.0,49591.0,13139.0,11130.0,125.0,2020-09-01,2020.0,9.0,Federal
Federal,US,,1532.0,893.0,1.0,46999.0,12525.0,10806.0,122.0,2020-08-25,2020.0,8.0,Federal
Federal,US,,1436.0,843.0,1.0,44492.0,11953.0,10360.0,120.0,2020-08-18,2020.0,8.0,Federal
Federal,US,,1355.0,768.0,1.0,41058.0,11524.0,10034.0,116.0,2020-08-11,2020.0,8.0,Federal
Federal,US,,1263.0,720.0,1.0,38364.0,11213.0,8994.0,109.0,2020-08-04,2020.0,8.0,Federal
Federal,US,,1142.0,681.0,1.0,36226.0,10779.0,6870.0,105.0,2020-07-28,2020.0,7.0,Federal
Federal,US,,995.0,644.0,1.0,33336.0,10154.0,5797.0,102.0,2020-07-21,2020.0,7.0,Federal
Federal,US,,887.0,629.0,1.0,29067.0,8896.0,5407.0,99.0,2020-07-14,2020.0,7.0,Federal
Federal,US,,794.0,603.0,1.0,25310.0,7639.0,5369.0,98.0,2020-07-07,2020.0,7.0,Federal
Federal,US,,728.0,575.0,1.0,22110.0,6947.0,5335.0,94.0,2020-06-30,2020.0,6.0,Federal
Federal,US,,692.0,528.0,1.0,19934.0,6621.0,5171.0,91.0,2020-06-23,2020.0,6.0,Federal
Federal,US,,671.0,502.0,1.0,17262.0,6458.0,5145.0,88.0,2020-06-16,2020.0,6.0,Federal
Federal,US,,644.0,453.0,1.0,17262.0,6394.0,4162.0,81.0,2020-06-09,2020.0,6.0,Federal
Federal,US,,623.0,448.0,0.0,17262.0,5815.0,3788.0,73.0,2020-06-02,2020.0,6.0,Federal
Federal,US,,600.0,413.0,0.0,17262.0,5239.0,3361.0,65.0,2020-05-27,2020.0,5.0,Federal
Federal,US,,577.0,413.0,0.0,17262.0,4664.0,3361.0,59.0,2020-05-20,2020.0,5.0,Federal
Federal,US,,548.0,413.0,0.0,17262.0,4365.0,3361.0,52.0,2020-05-13,2020.0,5.0,Federal
Federal,US,,514.0,413.0,0.0,17262.0,2701.0,3361.0,42.0,2020-05-06,2020.0,5.0,Federal
Federal,US,,475.0,413.0,0.0,17262.0,1979.0,3361.0,31.0,2020-04-29,2020.0,4.0,Federal
Federal,US,,394.0,413.0,0.0,17262.0,838.0,3361.0,24.0,2020-04-22,2020.0,4.0,Federal
Federal,US,,283.0,413.0,0.0,17262.0,509.0,3361.0,18.0,2020-04-15,2020.0,4.0,Federal
Federal,US,,92.0,413.0,0.0,17262.0,275.0,3361.0,8.0,2020-04-08,2020.0,4.0,Federal
Federal,US,,37.0,413.0,0.0,17262.0,60.0,3361.0,3.0,2020-04-01,2020.0,4.0,Federal
Federal,US,,8.0,413.0,0.0,17262.0,10.0,3361.0,0.0,2020-03-26,2020.0,3.0,Federal
Florida,FL,7643.0,5104.0,4574.0,6.0,85222.0,17753.0,17474.0,205.0,2021-01-26,2021.0,1.0,South
Florida,FL,7643.0,4955.0,4373.0,6.0,85222.0,17734.0,17375.0,205.0,2021-01-19,2021.0,1.0,South
Florida,FL,7643.0,4953.0,4237.0,5.0,85222.0,17614.0,17332.0,204.0,2021-01-13,2021.0,1.0,South
Florida,FL,7643.0,4603.0,4011.0,5.0,85222.0,17560.0,17307.0,196.0,2021-01-06,2021.0,1.0,South
Florida,FL,7643.0,4389.0,3767.0,5.0,85222.0,17537.0,17030.0,191.0,2020-12-30,2020.0,12.0,South
Florida,FL,7643.0,4232.0,3764.0,5.0,85222.0,17497.0,16998.0,189.0,2020-12-23,2020.0,12.0,South
Florida,FL,7643.0,4073.0,3729.0,4.0,85222.0,17208.0,16851.0,189.0,2020-12-16,2020.0,12.0,South
Florida,FL,7643.0,3949.0,3716.0,4.0,85157.0,17037.0,16498.0,189.0,2020-12-09,2020.0,12.0,South
Florida,FL,7643.0,3845.0,3567.0,4.0,84534.0,17021.0,16414.0,189.0,2020-12-02,2020.0,12.0,South
Florida,FL,7643.0,3735.0,3436.0,4.0,84487.0,17015.0,16401.0,187.0,2020-11-25,2020.0,11.0,South
Florida,FL,7643.0,3647.0,3318.0,4.0,84454.0,16999.0,16385.0,187.0,2020-11-18,2020.0,11.0,South
Florida,FL,7643.0,3586.0,3249.0,4.0,84360.0,16969.0,16341.0,184.0,2020-11-10,2020.0,11.0,South
Florida,FL,7643.0,3508.0,3177.0,4.0,84331.0,16631.0,16255.0,180.0,2020-11-04,2020.0,11.0,South
Florida,FL,7643.0,3441.0,3124.0,4.0,82852.0,16624.0,16240.0,170.0,2020-10-28,2020.0,10.0,South
Florida,FL,7643.0,3377.0,3031.0,3.0,82806.0,16599.0,16210.0,161.0,2020-10-21,2020.0,10.0,South
Florida,FL,7643.0,3313.0,2932.0,3.0,82631.0,16483.0,16075.0,154.0,2020-10-14,2020.0,10.0,South
Florida,FL,7643.0,3241.0,2826.0,3.0,82570.0,16428.0,15910.0,141.0,2020-10-07,2020.0,10.0,South
Florida,FL,7643.0,3168.0,2697.0,3.0,81268.0,16363.0,15778.0,134.0,2020-09-30,2020.0,9.0,South
Florida,FL,7643.0,3062.0,2524.0,3.0,80523.0,16197.0,15592.0,127.0,2020-09-23,2020.0,9.0,South
Florida,FL,7643.0,2940.0,2388.0,3.0,80052.0,15983.0,15569.0,117.0,2020-09-16,2020.0,9.0,South
Florida,FL,7643.0,2772.0,2193.0,3.0,79518.0,15740.0,12678.0,114.0,2020-09-09,2020.0,9.0,South
Florida,FL,7643.0,2658.0,1981.0,3.0,79437.0,15602.0,12070.0,102.0,2020-09-02,2020.0,9.0,South
Florida,FL,7643.0,2496.0,1768.0,3.0,79437.0,15445.0,11528.0,88.0,2020-08-26,2020.0,8.0,South
Florida,FL,7416.0,2340.0,1468.0,3.0,79437.0,15170.0,10535.0,77.0,2020-08-19,2020.0,8.0,South
Florida,FL,7042.0,2078.0,1160.0,3.0,73407.0,12988.0,10535.0,70.0,2020-08-11,2020.0,8.0,South
Florida,FL,7042.0,1810.0,860.0,2.0,73407.0,9180.0,10535.0,54.0,2020-08-04,2020.0,8.0,South
Florida,FL,7042.0,1486.0,860.0,2.0,45885.0,6946.0,10535.0,46.0,2020-07-28,2020.0,7.0,South
Florida,FL,7042.0,1113.0,860.0,2.0,38427.0,3898.0,10535.0,34.0,2020-07-21,2020.0,7.0,South
Florida,FL,7042.0,885.0,860.0,2.0,28471.0,2632.0,10535.0,29.0,2020-07-14,2020.0,7.0,South
Florida,FL,7042.0,651.0,860.0,0.0,24879.0,2514.0,10535.0,26.0,2020-07-07,2020.0,7.0,South
Florida,FL,7042.0,453.0,860.0,0.0,22771.0,2027.0,10535.0,24.0,2020-06-30,2020.0,6.0,South
Florida,FL,7042.0,374.0,860.0,0.0,18697.0,1798.0,10535.0,21.0,2020-06-23,2020.0,6.0,South
Florida,FL,7042.0,332.0,860.0,0.0,17070.0,1692.0,10535.0,19.0,2020-06-16,2020.0,6.0,South
Florida,FL,7042.0,294.0,860.0,0.0,15409.0,1590.0,10535.0,17.0,2020-06-09,2020.0,6.0,South
Florida,FL,7042.0,272.0,860.0,0.0,14754.0,1543.0,10535.0,15.0,2020-06-02,2020.0,6.0,South
Florida,FL,7042.0,256.0,860.0,0.0,12411.0,1434.0,10535.0,11.0,2020-05-27,2020.0,5.0,South
Florida,FL,7042.0,241.0,860.0,0.0,9690.0,1191.0,10535.0,10.0,2020-05-20,2020.0,5.0,South
Florida,FL,7042.0,208.0,860.0,0.0,6392.0,843.0,10535.0,9.0,2020-05-13,2020.0,5.0,South
Florida,FL,7042.0,180.0,860.0,0.0,805.0,393.0,10535.0,7.0,2020-05-06,2020.0,5.0,South
Florida,FL,7042.0,143.0,860.0,0.0,447.0,202.0,10535.0,5.0,2020-04-29,2020.0,4.0,South
Florida,FL,7042.0,102.0,860.0,0.0,387.0,136.0,10535.0,4.0,2020-04-22,2020.0,4.0,South
Florida,FL,7042.0,58.0,860.0,0.0,292.0,42.0,10535.0,2.0,2020-04-15,2020.0,4.0,South
Florida,FL,7042.0,40.0,860.0,0.0,292.0,5.0,10535.0,0.0,2020-04-08,2020.0,4.0,South
Florida,FL,7042.0,12.0,860.0,0.0,292.0,0.0,10535.0,0.0,2020-04-01,2020.0,4.0,South
Florida,FL,7042.0,7.0,860.0,0.0,292.0,0.0,10535.0,0.0,2020-03-27,2020.0,3.0,South
Georgia,GA,,1539.0,1377.0,2.0,,3314.0,2899.0,88.0,2021-01-27,2021.0,1.0,South
Georgia,GA,,1473.0,1288.0,2.0,,3056.0,2690.0,88.0,2021-01-19,2021.0,1.0,South
Georgia,GA,,1411.0,1224.0,2.0,,2893.0,2639.0,87.0,2021-01-12,2021.0,1.0,South
Georgia,GA,,1335.0,1167.0,2.0,,2785.0,2530.0,85.0,2021-01-05,2021.0,1.0,South
Georgia,GA,,1270.0,1114.0,2.0,,2649.0,2393.0,85.0,2020-12-29,2020.0,12.0,South
Georgia,GA,,1246.0,1093.0,2.0,,2549.0,2279.0,83.0,2020-12-22,2020.0,12.0,South
Georgia,GA,,1183.0,1065.0,2.0,,2488.0,2200.0,83.0,2020-12-15,2020.0,12.0,South
Georgia,GA,,1127.0,1035.0,2.0,,2406.0,2182.0,82.0,2020-12-08,2020.0,12.0,South
Georgia,GA,,1091.0,994.0,2.0,,2352.0,2119.0,82.0,2020-12-01,2020.0,12.0,South
Georgia,GA,,1070.0,976.0,2.0,,2276.0,2050.0,81.0,2020-11-24,2020.0,11.0,South
Georgia,GA,,1056.0,961.0,2.0,,2182.0,1974.0,80.0,2020-11-17,2020.0,11.0,South
Georgia,GA,,1027.0,930.0,2.0,,2095.0,1936.0,79.0,2020-11-10,2020.0,11.0,South
Georgia,GA,,1019.0,912.0,2.0,,2063.0,1862.0,78.0,2020-11-03,2020.0,11.0,South
Georgia,GA,,996.0,890.0,2.0,,2044.0,1840.0,78.0,2020-10-27,2020.0,10.0,South
Georgia,GA,,968.0,873.0,2.0,,1966.0,1808.0,74.0,2020-10-20,2020.0,10.0,South
Georgia,GA,,940.0,854.0,2.0,,1947.0,1764.0,71.0,2020-10-13,2020.0,10.0,South
Georgia,GA,,921.0,838.0,2.0,,1917.0,1745.0,69.0,2020-10-06,2020.0,10.0,South
Georgia,GA,,901.0,776.0,2.0,,1876.0,1666.0,65.0,2020-09-29,2020.0,9.0,South
Georgia,GA,,880.0,747.0,2.0,,1851.0,1630.0,61.0,2020-09-22,2020.0,9.0,South
Georgia,GA,,858.0,707.0,2.0,,1813.0,1526.0,59.0,2020-09-15,2020.0,9.0,South
Georgia,GA,,820.0,644.0,2.0,,1752.0,1296.0,54.0,2020-09-08,2020.0,9.0,South
Georgia,GA,,786.0,569.0,2.0,,1656.0,1212.0,45.0,2020-09-01,2020.0,9.0,South
Georgia,GA,,729.0,487.0,1.0,,1436.0,1092.0,41.0,2020-08-25,2020.0,8.0,South
Georgia,GA,,652.0,428.0,1.0,,1268.0,964.0,39.0,2020-08-18,2020.0,8.0,South
Georgia,GA,,573.0,342.0,1.0,,1139.0,882.0,34.0,2020-08-11,2020.0,8.0,South
Georgia,GA,,511.0,288.0,1.0,,1017.0,805.0,33.0,2020-08-04,2020.0,8.0,South
Georgia,GA,,442.0,251.0,1.0,,886.0,754.0,31.0,2020-07-28,2020.0,7.0,South
Georgia,GA,,361.0,216.0,1.0,,847.0,685.0,26.0,2020-07-21,2020.0,7.0,South
Georgia,GA,,301.0,190.0,1.0,,806.0,489.0,25.0,2020-07-14,2020.0,7.0,South
Georgia,GA,,252.0,168.0,1.0,,730.0,467.0,23.0,2020-07-07,2020.0,7.0,South
Georgia,GA,,223.0,156.0,1.0,,711.0,452.0,22.0,2020-06-30,2020.0,6.0,South
Georgia,GA,,204.0,148.0,1.0,,530.0,431.0,22.0,2020-06-23,2020.0,6.0,South
Georgia,GA,,185.0,135.0,1.0,,505.0,392.0,20.0,2020-06-17,2020.0,6.0,South
